"filename","date_time","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v.adv","h2o_v.adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u.","TKE","L","X.z.d..L","bowen_ratio","T.","model","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","head_detect_LI.7200","t_out_LI.7200","t_in_LI.7200","aux_in_LI.7200","delta_p_LI.7200","chopper_LI.7200","detector_LI.7200","pll_LI.7200","sync_LI.7200","mean_value_RSSI_LI.7200","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w.ts_cov","w.co2_cov","w.h2o_cov","ass_mean"
"TOA5_P_Bio_Atmo_25_01380_2025_06_05_0230.dat",2025-06-05 03:00:00,"2025-06-05","03:00",156.125,0,18000,18000,-0.000261245,5,0.000101044,-0.0972449,8,1.21198,0.309157,7,0.949749,1.08614,5,1.63347,0.0069635,7,0.0213923,-1.12779,-0.944304,0.764278,-0.0212697,1.52273e-11,4.78528e-13,21.239,505.569,512.958,0.1,0,667.45,15.8878,16.1443,0.1,0,288.504,288.504,100647,1.20807,1014.17,0.0238319,0.000451235,0.0120133,1599.5,1739.22,0.00994418,91.9667,139.717,287.171,-0.00283224,-0.105832,-0.0137832,0.106763,-1.95584e-14,7.16949e-16,0.106763,0.498524,275.958,268.467,-7.41766,-9999,0.0147054,0.0147002,2.86856,0.845685,-0.314549,-0.00539743,1,10.333,5,10,20,39,86,391,-0.000252141,1.03611,-0.076377,1.06245,0.256566,1.20498,0.901375,1.20498,0.00577893,1.20498,800000099,801100099,800000099,800000099,800000099,800001099,811110199,811110199,80000,80000,81,81,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,87,0.00605897,0.0212474,0.00209398,0.076292,128.041,0.0215227,-6.23392e-05,0.0218284,0.000139947,87.4165
"TOA5_P_Bio_Atmo_25_01381_2025_06_05_0300.dat",2025-06-05 03:30:00,"2025-06-05","03:30",156.146,0,18000,18000,0.000947026,2,0.000375886,0.322529,7,0.278365,0.139763,4,0.402219,-0.67906,4,0.783467,0.00314688,4,0.00905634,-0.670236,-0.276258,1.43154,-0.0062202,1.61167e-11,4.80492e-13,22.2644,529.433,536.939,0.1,0,663.777,15.7842,16.0373,0.1,0,288.122,288.122,100647,1.20972,1014.1,0.0238004,0.000203918,0.0119506,1589.06,1697.11,0.00987889,93.6333,108.049,287.07,0.0739252,-0.167342,-0.012479,0.183368,1.02599e-14,7.23876e-16,0.183368,0.554398,240.762,293.834,-3.90225,-9999,0.0279795,0.0183249,-5.95717,-0.407224,2.30769,0.00939642,1,9.15244,4,7,12,19,31,74,0.000907841,1.04316,0.32037,1.03737,0.129755,1.07713,-0.630437,1.07713,0.00292156,1.07713,800000099,810100099,800000099,800000099,800000099,810000099,811110199,811110199,80000,80000,80,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,0.0177804,0.0175692,0.00130026,0.0223222,176.417,0.00875012,0.000261148,-0.0152454,7.06497e-05,86.4325
"TOA5_P_Bio_Atmo_25_01382_2025_06_05_0330.dat",2025-06-05 04:00:00,"2025-06-05","04:00",156.167,0,18000,18000,0.0134753,5,0.00190736,-3.78604,7,1.54062,-4.33598,6,1.46321,-0.885874,5,1.22286,-0.0975883,6,0.032932,-0.758084,-0.993463,0.112454,-0.0223595,-8.91629e-11,-2.58643e-12,22.3656,531.304,538.687,0.1,0,648.779,15.412,15.6532,0.1,0,287.692,287.692,100647,1.2117,1013.88,0.0237649,-0.00632372,0.0116863,1551.59,1650.63,0.0096446,94,99.0378,286.703,0.00251133,-0.024919,-0.00681526,0.025956,2.47054e-15,-3.98661e-15,0.025956,0.615761,268.718,275.755,-15.2226,-9999,0.105456,0.0280081,27.1696,0.0892874,0.873168,-0.0292235,1,0.00495181,1,-9999,-9999,-9999,-9999,-9999,0.0122946,1.09603,-3.80579,1.06468,-3.82924,1.13234,-0.782342,1.13234,-0.0861833,1.13234,800000099,810100099,800000099,800000099,800000099,800011199,811110199,811110199,80000,80000,80,81,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,87,0.039803,0.0127256,0.00348743,0.0395139,208.574,0.0168068,-0.00309786,-0.0188833,-0.0020802,86.6436
"TOA5_P_Bio_Atmo_25_01383_2025_06_05_0400.dat",2025-06-05 04:30:00,"2025-06-05","04:30",156.187,0,18000,18000,0.00226595,1,0.000739977,-2.7357,1,1.07723,-1.02419,6,1.51324,1.44649,2,1.7889,-0.0230435,6,0.0340469,-0.594953,-0.832737,-0.540926,-0.018736,1.6126e-11,4.66217e-13,22.0352,522.311,529.26,0.1,0,637.057,15.1005,15.332,0.1,0,287.354,287.354,100647,1.21326,1013.71,0.023737,-0.00149322,0.0114636,1520.23,1614.98,0.00944855,94.1333,94.7454,286.389,-0.046418,-0.276477,-0.0137898,0.280685,6.62111e-16,7.3183e-16,0.280685,0.998205,279.862,260.469,-2.81603,-9999,0.0432163,0.0336891,2.58764,0.937495,2.67109,-0.05147,1,8.07818,4,8,16,29,64,285,0.00218713,1.03604,-2.6175,1.07061,-0.823803,1.24324,1.16348,1.24324,-0.018535,1.24324,800000099,800000099,800000099,800000099,800000099,800000099,811100199,811110199,80000,80000,80,81,4,4,0,4,7,0,0,0,0,0,0,0,0,0,0,87,0.0268072,0.0361517,0.00441924,0.0610965,152.384,0.0426873,-0.00212824,0.028041,-0.000446712,86.3385
"TOA5_P_Bio_Atmo_25_01384_2025_06_05_0430.dat",2025-06-05 05:00:00,"2025-06-05","05:00",156.208,0,18000,18000,-0.00258674,2,0.000633785,-7.64963,1,1.39646,-2.81958,6,1.13266,4.6446,6,2.44403,-0.0634204,6,0.0254766,-0.531861,-0.712404,-0.0818547,-0.016024,-2.20587e-11,-6.28132e-13,22.0041,520.952,527.534,0.3,0,626.578,14.8344,15.0577,0.1,0,287.053,287.053,100647,1.21466,1013.55,0.0237121,-0.00410964,0.0112734,1493.44,1583.71,0.0092811,94.3,90.2717,286.117,0.130783,-0.283274,-0.0155343,0.312394,-8.05468e-14,-1.00248e-15,0.312394,2.39079,249.2,294.782,-2.8503,-9999,0.0461475,0.133904,1.12671,2.15308,2.71304,-0.134645,1,7.22804,3,7,13,24,51,208,-0.00243631,1.06174,-6.96427,1.12297,-1.98461,1.42072,3.26918,1.42072,-0.0446394,1.42072,800000099,800000099,800000099,800000099,800000099,810100099,811110199,811110199,80000,80000,80,81,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,85,0.0396974,0.221975,0.00613551,0.10496,281.485,0.0233066,-0.00565688,0.0786867,-0.00107444,83.9325
"TOA5_P_Bio_Atmo_25_01385_2025_06_05_0500.dat",2025-06-05 05:30:00,"2025-06-05","05:30",156.229,0,18000,18000,-0.0132751,1,0.00173468,-11.5477,1,1.30132,-1.1305,4,2.99917,5.052,2,0.743013,-0.0254474,4,0.0675108,1.38885,0.705153,-1.83817,0.0158729,3.86151e-12,1.18905e-13,20.6596,490.34,496.912,0.2,0,636.156,15.0987,15.3302,0.4,0,287.842,287.842,100647,1.21121,1013.71,0.0237773,-0.00164899,0.0114428,1520.05,1666.73,0.00944743,91.2,146.672,286.388,0.848683,-0.336599,-0.041104,0.913921,-3.31353e-14,1.86911e-16,0.913921,2.28176,201.713,338.366,-2.57777,-9999,0.104691,0.0992946,8.71498,0.27836,10.2147,-0.0898366,1,14.205,6,13,29,56,126,608,-0.0130546,1.01689,-11.2838,1.03387,-0.995596,1.1355,4.44914,1.1355,-0.0224107,1.1355,800000099,800000099,800000099,800000099,800000099,800000199,800000199,810110199,80000,80000,80,81,5,5,7,2,13,0,0,0,0,0,0,0,0,0,0,86,0.106694,0.0703783,0.0215168,0.0609043,15.3491,0.122042,-0.00919013,0.107411,-0.000541037,86.5284
"TOA5_P_Bio_Atmo_25_01386_2025_06_05_0530.dat",2025-06-05 06:00:00,"2025-06-05","06:00",156.25,1,18000,18000,-0.00680821,1,0.0011243,-0.249124,6,1.47434,-2.01461,4,1.90959,-2.82615,1,1.04086,-0.0453204,4,0.0429579,-1.14135,-1.51482,0.858268,-0.0340772,2.92385e-11,8.42068e-13,21.2966,504.601,511.26,0.1,0,613.341,14.5325,14.7468,1,0,287.195,287.195,100647,1.2142,1013.38,0.0237238,-0.00293676,0.0110385,1463.05,1598.38,0.00909118,91.5333,135.329,285.803,0.108896,-0.537704,-0.0195081,0.548967,1.89851e-14,1.37292e-15,0.548967,1.4623,258.483,281.449,-2.0365,-9999,0.0748809,0.0422058,147.803,0.0164131,0.123658,-0.00270385,1,11.801,5,10,20,36,71,255,-0.00672519,1.01234,-0.359717,1.01872,-1.88639,1.06797,-2.64628,1.06797,-0.0424361,1.06797,800000099,800000099,800000099,800000099,800000099,800010099,811100199,811110199,80000,80000,80,81,1,0,0,21,37,1,0,0,0,0,0,0,0,0,0,87,0.0356549,0.0403918,0.00836511,0.0859545,28.8704,0.0364917,-0.000292347,-0.0637058,-0.0010216,87.0637
"TOA5_P_Bio_Atmo_25_01387_2025_06_05_0600.dat",2025-06-05 06:30:00,"2025-06-05","06:30",156.271,1,18000,18000,-0.0056603,5,0.00162516,-7.00498,1,2.01845,1.07847,4,2.71935,2.88176,1,1.02824,0.024265,4,0.0611842,0.297006,0.626899,-0.425929,0.0141049,9.99215e-11,2.96579e-12,20.9908,497.52,504.041,0.2,0,623.033,14.767,14.9883,0.6,0,287.363,287.363,100647,1.21338,1013.52,0.0237377,0.00157237,0.0112101,1486.66,1615.93,0.00923871,92,129.275,286.048,0.45444,-0.286374,-0.0405288,0.538673,-7.52206e-14,4.76025e-15,0.538673,2.34967,220.653,327.782,-4.31491,-9999,0.0683002,0.148955,3.989,0.608147,-6.49529,-0.0833983,1,12.2525,5,12,24,47,107,509,-0.0055172,1.02594,-6.63766,1.05164,0.906646,1.18952,2.42263,1.18952,0.0203991,1.18952,800000099,800000099,800000099,800000099,800000099,800100099,801000199,811110199,80000,80000,80,81,3,13,0,1,2,3,0,0,0,0,0,0,0,0,0,87,0.0953087,0.18587,0.0167312,0.0948615,18.8332,0.0626221,-0.00539745,0.05837,0.000491488,86.2454
"TOA5_P_Bio_Atmo_25_01388_2025_06_05_0630.dat",2025-06-05 07:00:00,"2025-06-05","07:00",156.292,1,18000,18000,-0.0441789,1,0.00579373,-16.8666,1,2.21242,-6.95798,7,7.04997,1.50574,6,1.43704,-0.156695,7,0.158766,1.67513,0.0259421,-1.03132,0.00058422,1.24881e-10,3.84192e-12,20.1572,480.317,487.191,0.1,0,620.127,14.7767,14.9984,0.1,0,288.317,288.317,100647,1.20936,1013.54,0.0238165,-0.0101538,0.0111804,1487.64,1718.49,0.00924484,86.5667,230.85,286.058,1.23545,-0.307213,-0.0699864,1.27499,-1.96865e-14,6.19537e-15,1.27499,4.04767,194.402,346.036,-3.14664,-9999,0.191131,0.307878,36.3057,0.0668187,2.42406,-0.0719949,1,9.46985,4,9,17,32,67,266,-0.0437111,1.0107,-16.9851,1.02104,-6.38301,1.09008,1.38131,1.09008,-0.143746,1.09008,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,5,7,1,8,2,0,0,0,0,0,0,0,0,0,0,87,0.303998,0.238151,0.0736075,0.0395071,10.3593,0.121651,-0.0138571,0.0333915,-0.00347489,88.6838
"TOA5_P_Bio_Atmo_25_01389_2025_06_05_0700.dat",2025-06-05 07:30:00,"2025-06-05","07:30",156.312,1,18000,18000,-0.0444373,1,0.00666414,-5.3977,1,2.39719,8.14488,1,3.11063,-0.842261,4,0.575534,0.183537,1,0.0700949,1.12243,0.432446,-0.454034,0.00974475,-3.21269e-11,-1.01531e-12,19.7306,472.726,479.78,0.1,0,623.548,14.9397,15.1662,0.1,0,288.957,288.957,100647,1.20661,1013.64,0.0238694,0.0118932,0.0112786,1504.04,1790.52,0.00934734,84,286.484,286.225,1.29885,-0.605777,-0.0624784,1.43454,-1.40119e-15,-1.62828e-15,1.43454,3.8799,203.455,334.996,-2.49619,-9999,0.191907,0.358491,114.841,0.0211241,-0.662711,-0.0229968,1,12.0025,5,11,21,37,74,269,-0.044032,1.0092,-4.86816,1.0178,7.55649,1.07787,-0.781415,1.07787,0.170278,1.07787,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800110199,80000,80000,80,80,12,15,2,1,3,2,0,0,0,0,0,0,0,0,0,87,0.322557,0.307072,0.0873522,0.0333201,3.10031,0.0186041,-0.00398029,-0.0189348,0.00412609,89.6929
"TOA5_P_Bio_Atmo_25_01390_2025_06_05_0730.dat",2025-06-05 08:00:00,"2025-06-05","08:00",156.333,1,18000,18000,-0.0726425,1,0.00764691,14.6632,1,2.70897,33.1856,1,4.27743,-3.89465,4,1.49601,0.748043,1,0.0964184,0.577727,-0.984326,-0.476749,-0.0221879,4.58485e-11,1.4372e-12,19.3505,464.747,471.632,0.1,0,606.574,14.5683,14.7837,1.2,0,289.287,289.287,100647,1.2054,1013.44,0.0238966,0.0484732,0.0109857,1466.65,1828.67,0.0091137,80.2033,362.016,285.841,1.52029,-0.686373,-0.0838959,1.67016,-8.62571e-15,2.36937e-15,1.67016,4.03493,203.631,335.702,-2.87931,-9999,0.245488,0.450496,-88.4837,-0.0274164,0.441855,0.0488958,0,32.0918,-4.87006,11.0161,27.4316,41.8349,58.6741,87.9044,-0.0718989,1.01034,16.3731,1.01733,31.0121,1.07009,-3.63956,1.07009,0.69905,1.07009,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,12,3,1,2,11,0,0,0,0,0,0,0,0,0,0,90,0.380816,0.398636,0.121539,0.0433248,14.2684,0.0281434,0.013403,-0.0882594,0.016952,89.9938
"TOA5_P_Bio_Atmo_25_01391_2025_06_05_0800.dat",2025-06-05 08:30:00,"2025-06-05","08:30",156.354,1,18000,18000,-0.0393959,1,0.00572489,2.61519,7,2.22411,17.9547,1,3.00702,0.514087,6,0.671563,0.404999,1,0.0678284,1.24681,0.204905,-0.284974,0.00462199,-1.90039e-10,-6.05107e-12,19.1206,459.965,466.671,0.3,0,608.823,14.6458,14.8635,0.9,0,290.001,290.001,100647,1.2024,1013.5,0.0239556,0.0262439,0.011017,1474.46,1913.64,0.00916249,77.05,439.181,285.922,1.17483,-0.713747,-0.0809364,1.37703,-5.23097e-14,-9.93896e-15,1.37703,4.35107,212.878,328.72,-3.36956,-9999,0.181009,0.413483,-198.892,-0.0121971,0.145655,0.0118558,1,13.3862,6,11,21,37,69,219,-0.0389642,1.01108,3.61375,1.01728,16.8407,1.06615,0.482189,1.06615,0.37987,1.06615,800000099,800010099,800000099,800000099,800000099,800010099,800010199,800010199,80000,80000,80,81,4,7,1,5,7,0,0,0,0,0,0,0,0,0,0,93,0.406135,0.347958,0.0728714,0.0355602,3.31316,0.0297076,0.00296543,0.0117229,0.00923532,90.2223
"TOA5_P_Bio_Atmo_25_01392_2025_06_05_0830.dat",2025-06-05 09:00:00,"2025-06-05","09:00",156.375,1,18000,18000,-0.0734988,1,0.00899141,41.2083,2,4.70358,53.0439,1,6.78613,-10.5862,2,1.82583,1.19699,1,0.153137,0.759176,-0.816458,-0.547166,-0.0184243,5.6558e-11,1.79876e-12,18.6716,450.771,457.44,0.1,0,593.828,14.3363,14.5448,0.6,0,290.436,290.436,100647,1.20074,1013.33,0.0239916,0.0775652,0.0107679,1443.29,1967.14,0.00896775,73.37,523.85,285.596,1.38793,-0.309736,-0.0742247,1.42401,-9.52515e-15,3.02909e-15,1.42401,4.9465,191.515,347.42,-2.98783,-9999,0.247409,0.564362,-32.23,-0.0752683,0.776872,0.136889,0,35.9591,-5.45694,12.3436,30.7373,46.8763,65.7447,98.4976,-0.0727041,1.01093,43.7442,1.01726,49.725,1.06674,-9.92383,1.06674,1.1221,1.06674,800000099,800000099,800000099,800000099,800000099,800000099,800000199,801100199,80000,80000,80,81,4,10,0,3,5,0,0,0,0,0,0,0,0,0,0,93,0.586603,0.449287,0.0928323,0.157297,19.1916,0.121371,0.0359518,-0.241552,0.0273126,90.3431
"TOA5_P_Bio_Atmo_25_01393_2025_06_05_0900.dat",2025-06-05 09:30:00,"2025-06-05","09:30",156.396,1,18000,18000,-0.208381,1,0.0215101,14.3366,1,2.47006,66.2774,1,8.92395,-8.87171,1,0.842904,1.49661,1,0.201511,1.18398,-1.33584,-0.443171,-0.0301645,2.22577e-10,6.94292e-12,18.3286,443.307,449.521,0.1,0,571.73,13.8282,14.0221,0.5,0,291.117,291.117,100647,1.19816,1013.06,0.0240478,0.0969802,0.010362,1392.14,2053.41,0.00864828,67.7967,661.267,285.048,2.71108,-0.530957,-0.152447,2.76679,-1.41679e-13,1.21437e-14,2.76679,9.57431,189.5,348.919,-3.15854,-9999,0.417033,1.74761,-443.638,-0.0054682,0.216313,0.0283221,0,34.7384,-5.27168,11.9246,29.6938,45.285,63.5128,95.1538,-0.206358,1.0098,17.8726,1.01939,60.9427,1.08754,-8.15762,1.08754,1.37614,1.08754,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,6,13,1,1,20,0,0,0,0,0,0,0,0,0,0,93,1.56973,1.63763,0.287868,0.0215232,2.28167,0.101983,0.0147244,-0.198924,0.0335574,90.5655
"TOA5_P_Bio_Atmo_25_01394_2025_06_05_0930.dat",2025-06-05 10:00:00,"2025-06-05","10:00",156.417,1,18000,18000,-0.274073,1,0.0228286,31.4868,2,4.05222,80.9518,1,9.21908,-14.7189,2,1.76055,1.82831,1,0.208215,0.340961,0.756124,-0.167922,0.0170772,1.47757e-10,4.73521e-12,18.2154,440.477,446.726,0.1,0,583.752,14.116,14.3181,0.6,0,291.313,291.313,100647,1.19723,1013.22,0.024064,0.118475,0.0105706,1421.12,2078.88,0.00882925,68.36,657.757,285.361,2.71091,-0.409571,-0.116018,2.74413,-2.74476e-14,8.11168e-15,2.74413,8.2795,187.696,351.409,-2.4231,-9999,0.47846,1.55693,-305.068,-0.00795199,0.388957,0.05425,0,37.5773,-5.7025,12.8991,32.1205,48.9858,68.7033,102.93,-0.271415,1.00979,35.6119,1.01933,74.4621,1.08715,-13.5389,1.08715,1.68174,1.08715,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,1,6,0,3,14,0,0,0,0,0,0,0,0,0,0,93,1.18751,1.61498,0.311355,0.0339842,5.51959,0.0671287,0.0293571,-0.330466,0.041049,90.5399
"TOA5_P_Bio_Atmo_25_01395_2025_06_05_1000.dat",2025-06-05 10:30:00,"2025-06-05","10:30",156.437,1,18000,18000,-0.206862,1,0.0177655,35.0477,1,3.13395,87.9593,1,7.96292,-13.1183,1,1.29748,1.98673,1,0.179858,0.139252,-1.40269,-0.378662,-0.0316824,2.78256e-11,8.70604e-13,17.9284,434.093,440.078,0.1,0,560.942,13.5819,13.7689,0.5,0,291.393,291.393,100647,1.19714,1012.93,0.0240706,0.12874,0.0101678,1367.35,2089.36,0.00849344,65.4433,722.014,284.776,2.59719,-0.154674,-0.0986737,2.60366,2.4998e-14,1.55204e-15,2.60366,7.34344,182.37,356.592,-2.17192,-9999,0.415688,1.18968,-179.719,-0.0134983,0.398453,0.0695291,0,34.3802,-5.21732,11.8016,29.3876,44.818,62.8579,94.1726,-0.204863,1.00976,39.5343,1.01897,81.0834,1.0848,-12.0928,1.0848,1.83143,1.0848,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,6,7,0,2,20,1,0,0,0,0,0,0,0,0,0,93,1.10999,0.975842,0.293535,0.0296704,4.55212,0.0678561,0.0326025,-0.295089,0.0446907,90.6082
"TOA5_P_Bio_Atmo_25_01396_2025_06_05_1030.dat",2025-06-05 11:00:00,"2025-06-05","11:00",156.458,1,18000,18000,-0.231178,1,0.0207081,49.6073,1,5.30575,97.3383,1,12.2828,-13.687,1,0.968825,2.19915,1,0.277504,0.469129,1.30434,-0.0559319,0.0294688,-1.03839e-10,-3.37521e-12,17.87,433.149,439.377,0.1,0,580.85,14.0792,14.2802,0.4,0,291.663,291.663,100647,1.1958,1013.21,0.0240929,0.142505,0.0105303,1417.41,2125.05,0.00880607,66.7,707.643,285.321,2.58283,-0.558524,-0.110973,2.64486,5.4845e-14,-5.81082e-15,2.64486,7.01299,192.085,347.798,-2.40472,-9999,0.439686,1.48443,-150.269,-0.0161437,0.509638,0.0931201,0,36.5517,-5.54686,12.547,31.2439,47.6489,66.8282,100.121,-0.228942,1.00977,54.4254,1.01907,89.6724,1.08549,-12.6091,1.08549,2.02596,1.08549,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,6,11,0,2,25,3,0,0,0,0,0,0,0,0,0,93,1.22337,1.46371,0.281778,0.0764838,2.74933,0.158996,0.0449201,-0.308128,0.0495084,90.6007
"TOA5_P_Bio_Atmo_25_01397_2025_06_05_1100.dat",2025-06-05 11:30:00,"2025-06-05","11:30",156.479,1,18000,18000,-0.26958,1,0.018467,85.9035,1,5.83169,110.96,1,8.59438,-15.5396,1,0.818927,2.5076,1,0.194225,0.496553,-0.731587,0.0473485,-0.0165332,1.98569e-10,6.31464e-12,17.8486,433.949,440.211,0.1,0,567.598,13.7999,13.993,0.3,0,291.949,291.949,100647,1.19476,1013.07,0.0241166,0.162493,0.0103113,1389.3,2163.45,0.00863049,64.2167,774.155,285.017,3.24656,-0.403287,-0.155981,3.27522,5.27986e-14,1.11252e-14,3.27522,8.69922,186.691,352.919,-2.72972,-9999,0.475011,1.9284,-109.414,-0.0221718,0.774183,0.149413,0,34.2098,-5.19146,11.7431,29.242,44.5959,62.5464,93.7059,-0.266882,1.01011,90.7663,1.02085,101.224,1.09618,-14.1761,1.09618,2.28757,1.09618,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,7,5,1,4,34,4,0,0,0,0,0,0,0,0,0,93,1.28875,2.18011,0.38795,0.109604,2.12101,0.0840043,0.0749908,-0.346665,0.0559405,90.6759
"TOA5_P_Bio_Atmo_25_01398_2025_06_05_1130.dat",2025-06-05 12:00:00,"2025-06-05","12:00",156.5,1,18000,18000,-0.240061,1,0.0198955,43.6178,1,4.97694,102.051,1,9.27046,-13.2125,1,0.908416,2.30715,1,0.209586,0.701411,1.37851,0.0305938,0.0311653,-2.0317e-11,-6.6998e-13,17.8756,434.466,440.849,0.1,0,589.47,14.327,14.5353,0.5,0,292.354,292.354,100647,1.19287,1013.36,0.02415,0.149504,0.0106904,1442.37,2218.8,0.00896196,65.0067,776.431,285.586,2.69276,-0.668489,-0.1273,2.77742,1.29228e-14,-1.13658e-15,2.77742,8.42642,194.067,346.058,-2.62701,-9999,0.448607,1.38929,-181.529,-0.0133637,0.427414,0.0804341,0,35.3367,-5.36249,12.13,30.2053,46.065,64.6068,96.7928,-0.23773,1.00981,48.785,1.01942,93.8211,1.08772,-12.147,1.08772,2.1211,1.08772,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,81,5,5,3,3,22,1,0,0,0,0,0,0,0,0,0,93,1.25288,1.20653,0.319182,0.082466,2.30423,0.0978138,0.0403579,-0.297616,0.0519693,90.6616
"TOA5_P_Bio_Atmo_25_01399_2025_06_05_1200.dat",2025-06-05 12:30:00,"2025-06-05","12:30",156.521,1,18000,18000,-0.251657,1,0.0223362,12.2933,2,4.06433,89.589,1,11.4127,-10.3652,1,0.898793,2.02552,1,0.258031,0.0909157,0.0860352,0.0014615,0.00194518,-1.50967e-10,-4.98945e-12,17.9113,434.491,440.756,0.1,0,591.968,14.3599,14.5692,0.6,0,292.407,292.407,100647,1.19264,1013.38,0.0241543,0.131254,0.010713,1445.68,2226.06,0.00898265,64.9433,780.383,285.621,2.74499,-0.91648,-0.129739,2.89685,-3.53804e-14,-8.42858e-15,2.89685,11.2357,198.138,341.537,-2.56692,-9999,0.459357,1.76979,-691.51,-0.00350812,0.137219,0.022143,0,35.4997,-5.38721,12.1859,30.3446,46.2774,64.9047,97.2391,-0.2492,1.00986,17.1958,1.01975,82.2118,1.08973,-9.51164,1.08973,1.85873,1.08973,800000099,800000099,800000099,800000099,800000099,801001099,800010199,800010199,80000,80000,80,81,5,15,2,4,23,3,0,0,0,0,0,0,0,0,0,93,1.61001,1.59876,0.330819,0.0639063,2.27862,0.14152,0.0142279,-0.233095,0.0455507,90.6359
"TOA5_P_Bio_Atmo_25_01400_2025_06_05_1230.dat",2025-06-05 13:00:00,"2025-06-05","13:00",156.542,1,18000,18000,-0.184294,1,0.0177613,19.4418,1,2.99272,93.3064,1,9.68366,-9.24315,1,0.69651,2.10983,1,0.218965,0.215487,-0.0731072,-0.0778779,-0.00165309,1.94823e-10,6.44591e-12,17.8359,433.173,439.461,0.1,0,590.117,14.332,14.5404,0.4,0,292.531,292.531,100647,1.19214,1013.37,0.0241646,0.136717,0.0106876,1442.86,2243.37,0.00896506,64.3167,800.51,285.592,2.38657,-1.66631,-0.141261,2.91415,2.69627e-14,1.09231e-14,2.91415,7.37925,213.665,325.077,-2.77845,-9999,0.39318,1.21574,-274.19,-0.00884751,0.208365,0.0409307,0,34.2358,-5.19541,11.752,29.2642,44.6298,62.5939,93.7771,-0.182493,1.00987,24.4494,1.01979,85.6,1.09003,-8.47974,1.09003,1.93557,1.09003,800000099,800000099,800000099,800000099,800000099,800011099,800010199,800010199,80000,80000,80,81,5,8,1,11,19,0,0,0,0,0,0,0,0,0,0,93,1.25086,0.915246,0.265356,0.0332559,1.71306,0.120105,0.0202382,-0.20789,0.0474525,90.6489
"TOA5_P_Bio_Atmo_25_01401_2025_06_05_1300.dat",2025-06-05 13:30:00,"2025-06-05","13:30",156.562,1,18000,18000,-0.21568,1,0.0167901,20.0063,1,2.45407,85.0198,2,17.9367,-10.7134,1,0.907941,1.92215,2,0.405515,-0.286414,3.50163,-0.0154568,0.0791654,-8.80001e-11,-3.18553e-12,17.8488,432.912,439.691,0.1,0,646.111,15.6711,15.9205,0.6,0,292.366,292.366,100647,1.19221,1014.12,0.024151,0.124555,0.0116928,1577.67,2220.41,0.00980769,71.0533,642.734,286.959,2.68719,-0.22571,-0.107738,2.69881,6.57719e-17,-4.93031e-15,2.69881,6.88333,184.754,355.199,-2.28789,-9999,0.425333,1.23515,-337.391,-0.00719018,0.235314,0.0389043,0,34.4874,-5.23359,11.8384,29.4793,44.9578,63.0539,94.4662,-0.213591,1.00978,24.5731,1.01921,78.2588,1.08639,-9.8614,1.08639,1.76929,1.08639,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,14,3,0,11,20,0,0,0,0,0,0,0,0,0,0,93,1.08918,1.0762,0.304925,0.0238783,2.46917,0.408389,0.0203244,-0.241955,0.0434105,90.3963
